date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope
2023-03-29,UNIONBANK.NS,7.79,7-10%,1.12,0.23,1.36,0.3,flat,flat,flat,-0.73,-6.38,-8.4,-24.32,2.17,2.379,0.912,3.73,1.14,0.62,-5.183,1.85,36.1,94.1,2.0,-7.96,-13.74,-1.269
2023-03-29,IIFL.NS,7.27,7-10%,2.31,4.35,-1.5,0.57,continuation,flat,flat,3.04,1.49,1.73,-7.72,14.243,15.321,0.93,3.32,2.45,0.78,-1.721,3.15,18.31,63.15,4.0,0.68,-4.52,-0.196
2023-03-29,RPOWER.NS,7.1,7-10%,0.84,1.53,10.2,11.22,flat,continuation,continuation,-2.66,-11.17,-6.63,-37.76,0.48,0.6,0.8,4.99,0.86,0.65,1.601,1.31,63.4,1.1,1.0,-12.02,-19.45,-1.0
2023-04-05,JINDALSAW.NS,7.79,7-10%,1.6,0.19,1.68,1.74,flat,flat,flat,2.12,5.64,0.88,31.05,3.21,3.969,0.809,4.53,1.7,0.68,-2.689,2.49,17.01,103.05,2.0,-2.83,3.99,-0.145
2023-04-05,ELGIEQUIP.NS,7.55,7-10%,6.93,-0.53,0.23,-0.04,flat,flat,flat,-1.03,-2.83,-7.36,5.22,24.518,18.042,1.359,5.71,10.1,0.95,4.428,10.67,23.46,74.83,4.0,-6.71,-1.01,-1.342
2023-04-05,NYKAA.NS,7.77,7-10%,2.66,-3.95,-5.82,-7.68,reversal,reversal,reversal,2.05,-5.2,-15.33,-17.69,5.89,5.46,1.079,4.42,2.94,1.41,17.527,2.08,59.8,5.05,3.0,-8.01,-8.83,-2.297
2023-04-06,CHOLAFIN.NS,7.51,7-10%,6.85,-1.45,-2.51,-0.59,flat,reversal,flat,0.52,6.9,1.74,17.37,18.708,18.059,1.036,2.34,9.79,1.15,1.222,8.51,4.14,30.79,2.0,4.1,3.67,0.313
2023-04-10,GODREJPROP.NS,9.15,7-10%,6.27,0.44,4.46,6.42,flat,continuation,continuation,6.52,10.14,-4.82,-7.52,35.94,31.942,1.125,3.29,8.84,1.36,10.629,6.48,34.39,11.98,0.0,3.39,-0.44,-1.446
2023-04-11,RPOWER.NS,15.14,15%+,4.49,-3.19,1.2,-2.39,reversal,flat,reversal,-2.24,9.55,-2.68,-23.78,0.62,0.572,1.083,5.62,5.33,1.21,5.396,4.39,56.4,20.44,2.0,4.66,-0.47,0.168
2023-04-12,DIVISLAB.NS,9.73,7-10%,8.1,-0.88,1.82,-0.28,flat,flat,flat,0.61,1.83,5.02,-14.19,45.079,47.226,0.955,1.57,12.93,0.63,-7.486,20.46,36.44,7.23,4.0,3.71,1.17,0.546
2023-04-12,IFBIND.NS,8.64,7-10%,15.97,-0.42,-1.53,2.64,flat,flat,flat,0.6,3.03,-9.96,-16.32,14.31,21.482,0.666,1.88,73.39,0.53,-15.838,138.19,32.48,9.31,4.0,-2.18,-6.17,-1.923
2023-04-17,INDIANB.NS,7.82,7-10%,3.15,3.89,-1.0,1.23,continuation,flat,flat,1.18,-0.55,11.04,0.6,6.845,9.605,0.713,2.52,3.12,0.6,-8.23,5.23,7.4,118.32,9.0,3.37,1.8,-0.182
2023-04-18,SOBHA.NS,7.44,7-10%,2.64,-1.13,-3.16,-2.04,flat,reversal,reversal,-2.03,-6.48,-19.09,-26.02,15.987,21.808,0.733,3.05,3.04,0.73,0.78,4.14,42.1,5.5,1.0,-6.18,-17.94,-4.326
2023-04-28,CEATLTD.NS,10.97,10-15%,9.56,-2.3,6.34,9.83,reversal,continuation,continuation,0.61,0.42,2.36,-9.08,32.919,40.599,0.811,2.41,18.04,0.69,-21.894,26.27,29.16,57.67,11.0,-1.13,-2.21,0.059
2023-05-02,NEWGEN.NS,12.72,10-15%,12.04,-2.8,-1.51,0.67,reversal,flat,flat,0.93,6.92,13.51,17.77,8.366,7.499,1.116,3.47,28.24,1.15,11.305,24.58,4.07,67.41,2.0,8.36,10.49,2.16
2023-05-02,KEC.NS,8.29,7-10%,5.07,0.77,4.12,3.28,flat,continuation,continuation,0.28,-0.12,1.48,0.04,9.618,10.952,0.878,2.14,6.56,0.92,-5.197,7.13,12.74,34.29,5.0,-1.82,-1.76,-0.456
2023-05-03,CEATLTD.NS,7.68,7-10%,6.35,1.07,4.4,5.63,flat,continuation,continuation,-2.3,8.71,5.65,-3.29,64.962,49.279,1.318,4.35,9.13,2.3,30.281,3.97,23.2,70.94,1.0,6.0,5.95,1.146
2023-05-04,CHOLAFIN.NS,7.17,7-10%,4.52,4.38,3.51,5.12,continuation,continuation,continuation,1.36,5.76,16.46,18.44,18.828,19.674,0.957,2.15,5.67,0.71,5.1,8.04,0.93,48.16,2.0,6.29,12.66,3.495
2023-05-08,MARICO.NS,7.52,7-10%,4.97,1.17,2.24,1.17,flat,flat,flat,-0.74,-0.56,2.32,0.85,7.379,7.449,0.991,1.53,6.11,0.57,-11.065,10.71,10.15,6.68,7.0,1.79,1.47,0.855
2023-05-08,RATEGAIN.NS,8.95,7-10%,6.61,-0.49,-1.29,5.29,flat,flat,continuation,-1.21,1.94,4.26,5.32,11.65,10.845,1.074,3.19,9.01,1.09,0.498,8.27,6.41,54.28,5.0,2.31,4.63,1.783
2023-05-09,MGL.NS,7.43,7-10%,8.56,2.38,-2.38,-1.82,flat,reversal,flat,2.04,-0.42,1.68,14.62,18.789,20.767,0.905,2.02,13.62,0.54,-2.446,25.23,3.42,54.79,19.0,-0.22,3.12,0.592
2023-05-10,KEC.NS,7.6,7-10%,4.01,-1.05,-3.54,-10.53,flat,reversal,reversal,0.88,2.49,8.01,12.14,20.82,15.32,1.359,4.13,4.9,1.27,4.735,3.85,2.41,50.19,4.0,6.17,9.01,2.376
2023-05-12,LALPATHLAB.NS,7.06,7-10%,3.8,-1.57,-1.34,-4.94,flat,flat,reversal,-2.23,-2.01,-0.54,-3.14,20.212,19.008,1.063,2.16,4.12,0.96,6.777,4.28,30.68,8.19,21.0,-0.99,0.86,0.82
2023-05-15,DLF.NS,7.39,7-10%,4.63,0.77,-1.75,2.14,flat,flat,flat,0.73,-0.09,5.52,20.59,9.696,9.211,1.053,2.25,5.59,0.92,-3.242,6.09,1.01,49.09,9.0,3.12,12.72,1.619
2023-05-15,ELGIEQUIP.NS,8.7,7-10%,5.04,4.19,0.41,19.3,continuation,flat,continuation,-3.39,-4.84,-7.79,-2.89,13.852,16.323,0.849,3.18,6.53,0.72,-2.558,9.03,24.13,73.32,0.0,-7.6,-7.47,-1.049
2023-05-15,SOBHA.NS,11.78,10-15%,5.58,-2.32,-5.63,-6.7,reversal,reversal,reversal,-1.72,3.31,11.7,-14.23,20.46,16.532,1.238,4.11,7.48,1.2,7.286,6.24,33.99,20.27,2.0,5.93,1.01,1.67
2023-05-17,TANLA.NS,11.8,10-15%,9.47,-1.99,-3.54,-1.3,flat,reversal,flat,-0.67,-1.0,2.31,8.83,16.539,21.289,0.777,2.61,16.33,0.45,-3.902,36.26,53.31,35.76,13.0,0.73,7.45,1.569
2023-05-17,KARURVYSYA.NS,7.58,7-10%,8.13,0.05,1.48,0.95,flat,flat,flat,0.21,2.47,1.4,-7.31,2.145,1.781,1.204,2.75,12.51,1.44,16.172,8.7,15.96,142.08,15.0,1.74,-0.49,-0.281
2023-05-18,HONAUT.NS,7.35,7-10%,8.25,-2.81,-0.72,-0.58,reversal,flat,flat,-1.04,-0.06,5.75,0.41,888.855,752.939,1.181,2.37,12.93,0.99,-0.105,13.07,15.54,24.36,5.0,3.01,4.11,0.684
2023-05-19,RAMCOCEM.NS,7.97,7-10%,11.0,4.27,4.64,3.73,continuation,continuation,continuation,-0.94,1.66,5.6,7.81,20.483,16.0,1.28,2.65,24.09,1.57,15.77,15.39,3.48,36.32,9.0,3.61,4.88,0.694
2023-05-19,KEC.NS,12.37,10-15%,8.14,2.87,-4.42,-2.1,flat,reversal,reversal,-2.8,-10.16,1.02,1.07,38.313,24.783,1.546,7.5,13.67,0.95,1.843,14.45,15.97,38.33,1.0,-3.41,0.34,0.802
2023-05-22,ADANIENT.NS,18.92,15%+,4.95,13.22,9.09,8.94,continuation,continuation,continuation,3.49,2.09,8.49,13.55,71.59,70.382,1.017,3.74,6.41,1.05,4.8,6.12,53.32,92.25,0.0,3.38,5.76,0.553
2023-05-22,MUTHOOTFIN.NS,8.63,7-10%,5.21,0.36,-1.17,-0.73,flat,flat,flat,-1.48,-3.16,-0.01,7.73,22.836,19.481,1.172,2.24,6.75,0.61,3.369,11.11,12.92,16.0,3.0,-0.84,4.13,0.225
2023-05-22,ELGIEQUIP.NS,18.06,15%+,10.84,-3.27,-0.09,-1.72,reversal,flat,flat,0.64,1.05,-4.14,5.82,23.944,17.753,1.349,4.96,22.61,2.06,10.765,10.98,16.66,73.81,2.0,2.19,1.34,-0.7
2023-05-23,ADANIENT.NS,13.22,10-15%,4.28,-6.0,-3.39,-5.21,reversal,reversal,reversal,18.92,23.13,29.09,43.46,132.729,87.039,1.525,5.98,5.35,1.62,24.76,3.31,44.48,128.62,0.0,21.26,25.17,1.915
2023-05-23,RPOWER.NS,12.61,10-15%,7.16,-6.56,0.77,0.0,reversal,flat,flat,0.44,-1.71,-2.54,5.02,0.45,0.447,1.006,3.82,10.68,0.86,4.175,12.46,54.0,27.07,6.0,-3.3,1.32,-1.164
2023-05-24,JINDALSAW.NS,7.28,7-10%,1.85,-3.94,-4.77,19.66,reversal,reversal,continuation,-0.79,8.32,18.7,23.5,4.971,3.518,1.413,4.62,2.02,2.21,12.604,0.91,4.49,158.17,3.0,11.61,17.14,3.366
2023-05-24,DEEPAKNTR.NS,9.49,7-10%,7.54,-2.63,-2.46,-2.87,reversal,reversal,reversal,0.26,-1.16,5.15,8.07,42.642,38.503,1.107,2.2,11.63,0.93,-8.629,12.48,17.25,16.44,15.0,1.3,4.71,1.17
2023-05-29,INOXWIND.NS,14.7,10-15%,11.67,1.34,4.1,2.91,flat,continuation,flat,1.04,3.86,10.07,8.23,1.103,1.152,0.957,3.82,25.63,0.89,2.216,28.78,26.83,55.17,2.0,2.89,11.23,1.925
2023-05-29,MAHLIFE.NS,8.32,7-10%,7.08,-1.25,0.06,1.93,flat,flat,flat,1.75,0.32,9.18,10.88,12.794,12.976,0.986,3.26,9.79,0.54,-46.699,18.1,26.24,28.56,2.0,5.1,10.42,1.529
2023-05-30,BIRLACORPN.NS,7.05,7-10%,3.64,2.65,6.3,9.22,flat,continuation,continuation,1.0,3.55,10.96,19.62,18.629,25.513,0.73,1.78,4.38,0.55,3.028,7.97,9.94,25.12,2.0,3.31,8.69,1.842
2023-05-30,JINDALSAW.NS,8.81,7-10%,2.58,15.48,17.31,13.01,continuation,continuation,continuation,-1.6,2.16,15.41,33.02,4.576,3.981,1.15,4.83,2.88,0.88,-14.665,3.26,5.49,163.76,2.0,9.41,18.05,4.218
2023-05-31,JINDALSAW.NS,15.48,15%+,4.17,1.3,-2.57,-3.7,flat,reversal,reversal,8.81,3.62,32.54,40.26,5.928,4.318,1.373,6.09,5.13,1.22,-11.743,4.22,1.5,186.99,0.0,17.62,27.64,4.143
2023-05-31,TORNTPHARM.NS,7.13,7-10%,9.27,-3.32,-3.3,-1.84,reversal,reversal,flat,0.45,1.39,3.53,17.38,22.268,27.99,0.796,1.35,16.02,1.07,-8.048,14.94,1.19,34.63,6.0,2.67,6.35,0.79
2023-06-01,SOBHA.NS,7.22,7-10%,3.74,2.02,-0.42,-4.48,flat,flat,reversal,0.89,2.04,11.11,-6.86,20.718,22.086,0.938,3.75,4.55,1.38,22.102,3.3,30.66,26.34,9.0,2.23,8.48,1.873
2023-06-02,NYKAA.NS,7.61,7-10%,5.32,1.36,-0.92,2.21,flat,flat,flat,0.88,-0.12,-2.85,-14.47,2.13,3.438,0.62,1.69,6.44,0.89,-0.573,7.23,50.95,10.42,23.0,-0.51,-1.09,0.109
2023-06-02,JKLAKSHMI.NS,7.78,7-10%,4.1,0.0,1.1,-0.46,flat,flat,flat,1.06,-1.9,-12.95,-3.95,20.735,24.676,0.84,3.11,4.89,1.13,-14.153,4.34,25.29,76.95,4.0,-9.83,-11.54,-2.78
2023-06-07,TORNTPOWER.NS,12.34,10-15%,11.41,-2.92,-0.67,-3.6,reversal,flat,reversal,4.02,11.03,13.82,15.35,20.021,14.298,1.4,3.55,26.06,1.83,17.475,14.27,0.46,48.39,0.0,11.36,13.77,1.46
2023-06-07,JPPOWER.NS,7.56,7-10%,5.2,-2.34,0.0,-0.78,reversal,flat,flat,0.0,-0.83,2.59,-10.53,0.22,0.18,1.222,3.68,6.61,1.43,0.94,4.62,37.04,15.53,5.0,3.39,3.32,-0.043
2023-06-07,RPOWER.NS,8.46,7-10%,2.1,-4.75,7.46,7.8,reversal,continuation,continuation,3.82,5.02,14.29,16.24,0.44,0.622,0.707,3.33,2.33,0.62,-29.648,3.73,45.6,50.28,0.0,9.79,14.98,1.662
2023-06-12,DELHIVERY.NS,9.42,7-10%,9.99,0.13,-0.04,2.35,flat,flat,flat,-1.35,-1.69,-4.87,5.38,9.78,11.605,0.843,2.63,19.69,0.93,-10.814,21.24,50.6,20.19,7.0,-2.95,-0.7,-0.711
2023-06-12,RPOWER.NS,13.62,10-15%,2.56,1.26,5.68,-0.95,flat,continuation,flat,-0.71,6.49,20.26,29.77,0.94,0.765,1.229,6.65,2.91,0.98,0.62,2.97,44.2,54.14,1.0,9.43,15.47,3.575
2023-06-13,TATACOMM.NS,8.11,7-10%,5.43,2.59,1.88,0.9,flat,flat,flat,0.6,5.03,18.7,25.63,56.612,34.172,1.657,4.08,7.27,2.06,21.128,3.53,1.1,72.68,1.0,12.24,15.84,2.914
2023-06-13,TANLA.NS,16.52,15%+,5.25,3.7,2.88,8.91,continuation,flat,continuation,-1.16,2.66,23.54,35.82,31.628,31.152,1.015,4.01,7.07,0.84,0.018,8.42,38.55,67.72,4.0,8.17,20.74,4.455
2023-06-16,KARURVYSYA.NS,7.3,7-10%,4.09,-3.36,-3.83,-5.94,reversal,reversal,reversal,3.38,8.76,13.48,19.81,3.205,2.595,1.235,3.34,4.77,1.49,17.018,3.2,1.77,186.79,0.0,9.65,17.12,2.621
2023-06-20,HDFCAMC.NS,11.23,10-15%,7.62,-2.68,-4.22,-2.47,reversal,reversal,reversal,-1.34,-4.24,9.77,9.92,27.248,20.298,1.342,2.91,11.83,1.21,10.938,9.81,16.22,22.0,3.0,0.48,4.86,1.634
2023-06-21,BLUEDART.NS,7.2,7-10%,7.07,0.83,-1.02,-0.36,flat,flat,flat,1.36,2.2,11.02,10.84,108.198,107.456,1.007,1.64,10.73,1.14,-4.544,9.41,30.07,19.71,7.0,5.6,9.56,1.851
2023-06-23,NATCOPHARM.NS,7.5,7-10%,5.28,3.18,2.65,2.97,continuation,flat,flat,0.61,-0.53,-0.44,16.93,13.81,14.38,0.96,2.22,7.02,0.93,4.959,7.55,18.78,25.18,30.0,0.2,2.95,0.248
2023-06-30,HDFCAMC.NS,11.98,10-15%,4.75,-0.44,-0.04,-1.86,flat,flat,flat,-0.14,1.59,7.72,23.0,19.858,25.09,0.791,2.07,6.14,1.05,-8.689,5.88,9.25,32.15,6.0,4.17,10.95,1.721
2023-07-03,RATEGAIN.NS,7.3,7-10%,2.85,-2.29,-2.56,-3.04,reversal,reversal,reversal,1.88,3.16,8.79,19.28,15.16,14.618,1.037,3.69,3.07,0.7,-4.399,4.36,2.37,77.81,3.0,3.98,7.48,1.717
2023-07-04,BAJFINANCE.NS,7.19,7-10%,4.58,-0.28,-3.03,-5.3,flat,reversal,reversal,2.41,5.22,4.56,27.82,11.875,11.247,1.056,1.54,5.71,1.12,0.5,5.1,5.32,38.03,1.0,3.36,8.21,0.426
2023-07-05,WELCORP.NS,7.01,7-10%,4.37,0.4,7.69,5.67,flat,continuation,continuation,-1.29,1.27,0.87,24.86,7.195,8.422,0.854,2.67,5.09,0.85,0.926,6.02,8.89,53.08,17.0,0.35,8.79,0.68
2023-07-05,MOIL.NS,7.11,7-10%,6.84,1.31,6.0,7.42,flat,continuation,continuation,1.61,3.49,4.33,13.61,3.291,3.134,1.05,1.91,10.16,1.45,17.518,6.99,3.39,24.02,2.0,3.02,5.0,0.638
2023-07-06,CEATLTD.NS,18.72,15%+,10.88,-2.91,-0.98,-0.34,reversal,flat,flat,2.63,0.47,7.08,44.67,54.229,60.938,0.89,2.57,21.06,0.93,5.521,22.73,3.62,129.46,6.0,2.81,10.7,1.623
2023-07-07,SUNTECK.NS,12.08,10-15%,12.77,-4.1,-1.3,7.31,reversal,flat,continuation,5.07,5.93,4.28,0.02,7.925,6.546,1.211,2.69,33.74,2.3,46.832,14.68,44.44,10.11,0.0,5.73,2.45,0.227
2023-07-10,INOXWIND.NS,15.3,15%+,3.86,-3.96,-5.91,-2.74,reversal,reversal,reversal,-0.84,5.62,16.61,77.98,2.052,1.931,1.063,4.6,4.67,1.15,7.45,4.06,3.64,126.72,2.0,9.34,26.24,3.444
2023-07-14,SUNTECK.NS,7.31,7-10%,1.86,5.22,3.73,5.03,continuation,continuation,continuation,1.32,0.0,19.04,10.74,21.507,10.57,2.035,6.42,2.02,2.93,19.185,0.69,37.73,23.4,1.0,13.9,13.71,3.155
2023-07-14,APTUS.NS,8.7,7-10%,2.29,-3.31,-5.19,-4.64,reversal,reversal,reversal,0.98,5.06,-2.54,3.04,7.392,6.894,1.072,2.92,2.58,0.85,8.21,3.02,27.63,13.05,2.0,3.62,0.73,-1.274
2023-07-14,MPHASIS.NS,7.67,7-10%,4.23,2.62,4.84,12.63,flat,continuation,continuation,0.96,2.38,5.26,10.63,37.552,31.011,1.211,2.06,5.22,0.96,-3.924,5.47,19.27,18.9,7.0,4.18,3.8,0.812
2023-07-17,RBLBANK.NS,7.11,7-10%,2.97,-3.35,-3.09,-2.05,reversal,reversal,reversal,6.95,14.19,22.07,41.44,8.897,6.626,1.343,4.47,3.36,1.6,10.891,2.1,0.87,161.88,0.0,16.37,26.14,2.943
2023-07-17,RATNAMANI.NS,7.57,7-10%,4.4,-2.34,-1.75,-2.41,reversal,flat,reversal,1.0,2.45,4.91,13.67,54.313,61.128,0.889,2.28,5.5,0.47,-8.006,11.64,3.35,53.44,7.0,3.74,4.67,0.998
2023-07-17,JINDALSAW.NS,9.33,7-10%,3.26,-1.06,2.72,3.86,flat,flat,continuation,-0.75,5.0,34.03,102.27,8.529,6.622,1.288,5.49,3.75,1.26,-0.071,2.97,5.91,318.36,1.0,17.08,37.61,6.039
2023-07-18,MSTCLTD.NS,7.23,7-10%,6.04,-0.06,-2.92,-1.14,flat,reversal,flat,0.44,6.89,16.47,43.74,15.42,13.998,1.102,4.61,8.02,1.0,4.872,8.02,1.7,83.75,1.0,9.76,18.83,3.412
2023-07-20,NEWGEN.NS,11.93,10-15%,8.11,3.58,3.84,2.93,continuation,continuation,flat,4.95,11.07,11.2,53.27,20.481,14.266,1.436,5.84,13.28,2.82,58.701,4.71,5.35,140.93,0.0,10.05,12.93,1.541
2023-07-21,TANLA.NS,13.32,10-15%,6.1,0.67,-2.11,-3.52,flat,reversal,reversal,0.18,0.05,9.75,70.96,41.052,41.144,0.998,3.89,8.51,1.32,7.08,6.43,3.49,126.62,4.0,6.67,23.2,1.594
2023-07-21,JINDALSAW.NS,7.08,7-10%,1.48,-5.57,-3.27,-14.37,reversal,reversal,reversal,-0.63,12.3,53.02,125.09,7.632,7.352,1.038,4.47,1.57,1.26,1.413,1.24,1.28,369.83,1.0,21.36,44.93,8.337
2023-07-24,INOXWIND.NS,11.67,10-15%,2.47,-2.1,-0.02,0.05,reversal,flat,flat,-1.15,-1.23,24.65,81.98,2.49,2.471,1.008,5.23,2.72,0.51,-29.213,5.3,6.84,144.8,8.0,7.7,24.98,3.643
2023-07-25,JYOTHYLAB.NS,19.98,15%+,10.66,7.92,5.5,4.88,continuation,continuation,continuation,-0.19,2.73,13.88,26.25,8.204,8.607,0.953,3.4,21.3,1.08,4.421,19.79,3.79,50.61,5.0,4.68,12.09,2.822
2023-07-25,ADANIGREEN.NS,10.0,7-10%,1.0,4.81,0.42,-0.09,continuation,flat,flat,-0.64,1.58,2.14,4.01,26.69,26.893,0.992,2.72,0.97,0.27,0.546,3.63,61.54,125.27,6.0,2.71,3.18,0.396
2023-07-25,THERMAX.NS,7.22,7-10%,9.16,-4.07,-4.05,-4.1,reversal,reversal,reversal,-0.91,3.21,10.98,7.47,72.516,54.394,1.333,3.0,15.81,0.77,-1.26,20.42,8.27,34.23,3.0,6.04,5.88,1.507
2023-07-26,SOBHA.NS,10.08,10-15%,7.22,-2.46,-2.31,-5.62,reversal,reversal,reversal,4.22,4.15,9.9,23.81,12.645,13.041,0.97,2.24,11.05,0.61,-0.5,18.24,22.87,40.52,0.0,4.4,6.49,1.148
2023-07-26,RBLBANK.NS,7.12,7-10%,2.11,-2.76,-4.74,-7.86,reversal,reversal,reversal,0.59,4.79,28.19,44.44,9.418,8.624,1.092,4.36,2.29,0.97,-5.894,2.37,3.12,163.33,3.0,11.86,25.74,5.692
2023-07-26,JYOTHYLAB.NS,7.92,7-10%,8.21,-2.68,-0.68,-3.44,reversal,flat,reversal,19.98,22.38,36.51,53.45,16.319,10.653,1.532,6.05,13.84,2.58,58.437,5.36,0.0,80.7,0.0,23.52,33.46,3.961
2023-07-27,CIPLA.NS,9.64,7-10%,7.93,0.54,0.59,-0.48,flat,flat,flat,1.3,1.95,6.66,17.0,22.414,18.278,1.226,2.18,12.23,0.93,1.3,13.14,9.12,26.43,4.0,4.47,8.41,1.16
2023-07-27,GODFRYPHLP.NS,10.71,10-15%,10.82,8.64,9.24,6.34,continuation,continuation,continuation,2.15,4.87,5.18,2.52,11.932,11.661,1.023,2.11,22.87,1.11,5.986,20.62,19.8,64.62,1.0,3.11,1.26,0.143
2023-07-28,PRESTIGE.NS,8.14,7-10%,2.91,-0.29,-2.21,-2.77,flat,reversal,reversal,-1.67,0.64,-5.04,10.71,14.614,18.588,0.786,2.6,3.36,0.28,-10.728,12.2,11.42,39.6,8.0,-3.7,0.06,-0.996
2023-07-28,GODFRYPHLP.NS,8.64,7-10%,6.34,3.98,-1.95,-3.38,continuation,flat,reversal,10.71,16.87,13.2,11.77,26.51,15.3,1.733,2.83,9.02,2.62,59.599,3.44,11.21,82.25,0.0,13.24,11.88,1.144
2023-07-28,KOLTEPATIL.NS,9.07,7-10%,3.94,3.16,1.39,1.5,continuation,flat,flat,1.43,4.05,13.78,46.61,11.68,14.865,0.786,3.1,4.78,0.47,-3.787,10.27,4.34,66.8,3.0,3.36,12.56,2.656
2023-07-31,HINDCOPPER.NS,10.36,10-15%,5.44,6.59,7.12,5.39,continuation,continuation,continuation,0.08,8.21,8.03,22.17,3.367,3.483,0.967,2.67,7.13,1.14,1.544,6.25,3.4,36.67,3.0,5.95,10.73,1.82
2023-07-31,IRFC.NS,8.99,7-10%,4.61,6.02,17.02,30.24,continuation,continuation,continuation,0.57,-0.14,7.02,0.57,1.061,0.725,1.464,3.11,5.86,1.5,7.557,3.9,6.28,83.44,5.0,4.55,6.0,1.391
2023-08-01,JPPOWER.NS,9.84,7-10%,6.38,-3.73,-1.49,4.48,reversal,flat,continuation,2.52,1.67,-2.4,2.52,0.13,0.165,0.788,1.99,8.43,0.84,1.798,10.03,35.45,18.45,16.0,0.78,0.76,-0.493
2023-08-03,IRFC.NS,12.59,10-15%,4.93,0.78,12.53,10.63,flat,continuation,continuation,-1.98,13.92,19.04,20.85,2.037,1.066,1.911,5.2,6.46,2.35,26.657,2.75,4.8,107.78,1.0,15.14,18.76,3.21
2023-08-04,POLICYBZR.NS,8.25,7-10%,2.25,2.2,-4.64,-6.86,flat,reversal,reversal,-3.4,0.76,2.73,16.92,34.48,28.96,1.191,4.67,2.46,0.99,3.347,2.49,7.74,102.55,0.0,-1.53,5.9,1.247
2023-08-04,LICHSGFIN.NS,8.19,7-10%,7.68,3.34,0.97,-0.4,continuation,flat,flat,-4.83,-4.62,1.15,4.38,13.856,8.84,1.567,3.59,11.49,1.79,18.208,6.42,9.31,25.15,0.0,-0.3,1.55,0.834
2023-08-07,MAXHEALTH.NS,8.37,7-10%,1.61,-4.09,-7.99,-10.57,reversal,reversal,reversal,-3.13,-9.51,-12.14,7.69,27.744,16.161,1.717,4.81,1.71,1.82,23.446,0.94,14.56,52.02,0.0,-10.12,-7.86,-1.514
2023-08-07,IRFC.NS,10.43,10-15%,2.56,1.11,-0.6,2.21,flat,flat,flat,0.78,17.93,36.72,35.08,3.534,1.464,2.414,8.52,2.92,2.83,35.724,1.03,6.73,133.47,1.0,26.39,32.86,5.466
2023-08-07,JPPOWER.NS,8.33,7-10%,3.43,-2.1,6.99,2.1,reversal,continuation,flat,4.76,8.2,8.2,15.79,0.43,0.22,1.955,6.3,4.03,2.52,29.261,1.6,30.16,28.16,0.0,8.11,7.79,0.867
2023-08-08,INDIANB.NS,13.12,10-15%,5.01,-2.46,-1.21,-1.68,reversal,flat,flat,1.09,-0.09,11.93,23.07,6.815,7.765,0.878,2.0,6.33,0.56,-9.688,11.33,0.76,115.6,6.0,4.33,14.81,2.283
2023-08-08,EMAMILTD.NS,7.15,7-10%,5.49,4.59,5.49,3.45,continuation,continuation,continuation,2.11,-0.55,9.47,18.16,12.146,10.576,1.148,2.82,7.37,1.48,9.318,4.99,10.58,34.99,2.0,6.11,10.46,1.281
2023-08-09,ABFRL.NS,7.03,7-10%,3.48,-1.27,-1.92,-0.93,flat,flat,flat,1.23,-7.43,-5.54,1.89,11.05,6.193,1.784,5.27,4.07,1.77,20.649,2.3,43.84,9.49,1.0,-6.02,-4.45,-0.649
2023-08-11,GMMPFAUDLR.NS,9.67,7-10%,13.13,-4.25,-4.27,-5.42,reversal,reversal,reversal,0.02,-0.2,-2.39,-1.7,25.269,28.057,0.901,1.75,37.23,0.86,-13.967,43.51,31.21,2.46,20.0,-0.66,-1.52,-0.449
2023-08-11,HINDCOPPER.NS,7.22,7-10%,1.91,-4.12,-10.32,-14.0,reversal,reversal,reversal,-2.4,-3.73,23.44,45.49,5.907,5.467,1.081,3.57,2.03,0.72,-24.181,2.83,5.81,57.96,3.0,10.4,20.36,4.757
2023-08-11,NCLIND.NS,9.7,7-10%,9.7,1.92,0.32,0.5,flat,flat,flat,-1.61,4.42,-0.25,6.71,6.639,4.946,1.342,3.46,17.69,1.85,22.837,9.55,4.2,29.85,3.0,2.59,1.88,-0.129
2023-08-22,BHEL.NS,10.0,10-15%,3.69,-1.4,-5.22,3.24,flat,reversal,continuation,3.01,-0.83,3.37,28.38,2.832,3.475,0.815,2.76,4.25,0.63,-7.703,6.78,5.36,97.11,8.0,0.6,8.06,1.015
2023-08-23,MOIL.NS,7.27,7-10%,1.66,0.05,3.86,5.17,flat,continuation,continuation,-3.01,-4.85,10.63,31.5,8.421,8.31,1.013,4.28,1.79,0.42,-16.243,4.3,9.42,44.16,0.0,1.02,9.79,2.158
2023-08-24,COFORGE.NS,9.72,7-10%,15.37,-2.5,-3.07,1.4,reversal,reversal,flat,-0.97,-1.84,4.59,12.11,24.428,25.188,0.97,2.53,64.82,1.18,-7.705,54.94,9.35,55.57,4.0,-0.22,2.96,1.018
2023-08-30,RPOWER.NS,10.68,10-15%,3.57,-5.2,-3.22,4.95,reversal,reversal,continuation,4.58,5.49,7.35,39.31,0.68,0.872,0.779,3.69,4.04,0.76,5.053,5.34,27.0,101.66,0.0,4.32,13.09,1.597
