date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d
2021-02-09,IIFL.NS,10.0,10-15%,1.25,9.99,6.03,8.73,continuation,continuation,continuation
2021-02-09,AAVAS.NS,9.38,7-10%,3.14,4.09,1.73,-2.13,continuation,flat,reversal
2021-02-10,MOTHERSON.NS,7.73,7-10%,3.99,2.96,20.99,30.43,flat,continuation,continuation
2021-02-10,IIFL.NS,9.99,7-10%,1.5,-4.01,0.57,-9.51,reversal,flat,reversal
2021-02-11,MAXHEALTH.NS,9.92,7-10%,3.04,0.18,-3.19,2.65,flat,reversal,flat
2021-02-11,INOXWIND.NS,9.57,7-10%,2.96,-1.37,-6.55,-6.28,flat,reversal,reversal
2021-02-11,ROUTE.NS,20.0,15%+,4.81,4.54,19.82,20.16,continuation,continuation,continuation
2021-02-11,PNCINFRA.NS,7.75,7-10%,0.89,-2.16,-3.85,-6.16,reversal,reversal,reversal
2021-02-11,JPPOWER.NS,8.33,7-10%,1.44,5.77,26.92,15.38,continuation,continuation,continuation
2021-02-12,ADANIENT.NS,9.16,7-10%,3.01,6.19,9.25,8.76,continuation,continuation,continuation
2021-02-12,MOTHERSON.NS,10.04,10-15%,5.67,6.79,15.13,8.21,continuation,continuation,continuation
2021-02-12,JKCEMENT.NS,11.88,10-15%,3.06,2.45,1.62,-3.58,flat,flat,reversal
2021-02-15,APOLLOHOSP.NS,12.46,10-15%,3.7,3.63,0.52,-5.21,continuation,flat,reversal
2021-02-15,CHOLAFIN.NS,13.7,10-15%,3.81,-0.88,-0.95,-0.77,flat,flat,flat
2021-02-15,LICHSGFIN.NS,7.58,7-10%,2.24,-1.31,0.59,-10.06,flat,flat,reversal
2021-02-15,ROUTE.NS,12.41,10-15%,3.74,1.96,2.25,-2.44,flat,flat,reversal
2021-02-15,JPPOWER.NS,9.09,7-10%,0.56,10.0,0.0,-8.33,continuation,flat,reversal
2021-02-15,BIRLACORPN.NS,8.74,7-10%,2.18,1.12,-0.84,-5.0,flat,flat,reversal
2021-02-16,SUNDARMFIN.NS,7.77,7-10%,2.43,-1.67,-3.06,2.86,flat,reversal,flat
2021-02-16,JPPOWER.NS,10.0,7-10%,4.67,-4.55,-13.64,-13.64,reversal,reversal,reversal
2021-02-16,DEEPAKNTR.NS,8.06,7-10%,3.61,2.14,0.49,1.0,flat,flat,flat
2021-02-17,UNIONBANK.NS,10.12,10-15%,5.88,10.37,3.28,7.35,continuation,continuation,continuation
2021-02-17,INDIANB.NS,9.97,7-10%,1.34,4.97,-4.76,-0.07,continuation,reversal,flat
2021-02-17,LALPATHLAB.NS,8.64,7-10%,6.43,-3.55,-7.68,-11.86,reversal,reversal,reversal
2021-02-18,ONGC.NS,8.26,7-10%,3.22,-5.06,1.35,7.54,reversal,flat,continuation
2021-02-18,BHEL.NS,7.37,7-10%,2.4,-6.05,-5.35,9.65,reversal,reversal,continuation
2021-02-18,BANKBARODA.NS,13.6,10-15%,3.2,-4.65,-9.2,-5.96,reversal,reversal,reversal
2021-02-18,UNIONBANK.NS,10.37,10-15%,5.99,-3.69,-7.85,-1.43,reversal,reversal,flat
2021-02-18,GMMPFAUDLR.NS,16.75,15%+,9.34,-3.67,-5.15,-5.46,reversal,reversal,reversal
2021-02-18,HINDCOPPER.NS,12.28,10-15%,3.02,-2.61,31.61,59.21,reversal,continuation,continuation
2021-02-18,GUJGASLTD.NS,7.67,7-10%,2.62,3.64,2.57,3.76,continuation,flat,continuation
2021-02-18,TORNTPOWER.NS,7.92,7-10%,2.25,-1.98,-0.75,5.49,flat,flat,continuation
2021-02-19,IDFCFIRSTB.NS,7.4,7-10%,4.08,-1.44,2.24,1.68,flat,flat,flat
2021-02-22,VEDL.NS,7.05,7-10%,3.02,2.11,1.91,4.58,flat,flat,continuation
2021-02-22,IIFL.NS,9.99,7-10%,0.68,6.54,17.63,20.15,continuation,continuation,continuation
2021-02-22,HINDCOPPER.NS,14.49,10-15%,4.03,18.04,42.78,59.86,continuation,continuation,continuation
2021-02-22,RATNAMANI.NS,9.41,7-10%,8.24,-2.23,1.74,3.7,reversal,flat,continuation
2021-02-22,RPOWER.NS,9.68,7-10%,2.17,8.82,14.71,30.88,continuation,continuation,continuation
2021-02-23,SUNDARMFIN.NS,7.24,7-10%,1.75,-0.41,9.25,8.06,flat,continuation,continuation
2021-02-23,HINDCOPPER.NS,18.04,15%+,3.91,9.99,29.01,29.4,continuation,continuation,continuation
2021-02-23,RPOWER.NS,8.82,7-10%,4.82,-4.05,14.86,21.62,reversal,continuation,continuation
2021-02-24,IIFL.NS,7.83,7-10%,1.13,2.39,4.59,8.33,flat,continuation,continuation
2021-02-24,HINDCOPPER.NS,9.99,7-10%,2.51,9.98,23.13,11.78,continuation,continuation,continuation
2021-02-25,COALINDIA.NS,8.1,7-10%,4.08,-2.5,-1.73,-2.59,reversal,flat,reversal
2021-02-25,BHEL.NS,9.78,7-10%,3.92,0.95,9.76,15.06,flat,continuation,continuation
2021-02-25,THERMAX.NS,7.45,7-10%,0.83,4.9,9.39,8.4,continuation,continuation,continuation
2021-02-25,ELGIEQUIP.NS,7.96,7-10%,3.29,0.61,0.72,0.33,flat,flat,flat
2021-02-25,HINDCOPPER.NS,9.98,7-10%,1.61,6.65,6.98,-3.42,continuation,continuation,reversal
2021-02-25,JINDALSAW.NS,12.12,10-15%,6.6,-3.86,-3.44,-0.54,reversal,reversal,flat
2021-02-25,RPOWER.NS,9.86,7-10%,1.67,8.97,15.38,15.38,continuation,continuation,continuation
2021-02-26,RPOWER.NS,8.97,7-10%,4.9,4.71,1.18,10.59,continuation,flat,continuation
2021-03-01,MOTHERSON.NS,8.2,7-10%,1.14,0.45,0.95,-2.92,flat,flat,reversal
2021-03-01,IRCTC.NS,10.16,10-15%,2.39,-2.1,1.17,3.97,reversal,flat,continuation
2021-03-01,MSTCLTD.NS,13.18,10-15%,1.38,-0.02,2.61,10.5,flat,flat,continuation
2021-03-01,GUJGASLTD.NS,7.75,7-10%,1.49,-0.21,2.07,0.87,flat,flat,flat
2021-03-01,DEEPAKNTR.NS,14.25,10-15%,2.0,2.82,3.11,0.17,flat,continuation,flat
2021-03-02,TATACOMM.NS,7.91,7-10%,3.42,2.14,3.99,8.07,flat,continuation,continuation
2021-03-02,TRENT.NS,9.09,7-10%,4.2,0.55,-2.7,-0.02,flat,reversal,flat
2021-03-02,MOIL.NS,8.06,7-10%,6.38,-1.43,-7.14,-6.5,flat,reversal,reversal
2021-03-02,JKLAKSHMI.NS,9.44,7-10%,2.83,-2.33,-0.58,1.41,reversal,flat,flat
2021-03-03,HDFCAMC.NS,8.68,7-10%,5.35,-1.08,-1.22,-2.21,flat,flat,reversal
2021-03-08,MSTCLTD.NS,7.15,7-10%,1.99,-4.31,-7.33,-7.33,reversal,reversal,reversal
2021-03-09,KPITTECH.NS,11.36,10-15%,5.43,-1.27,-5.69,-2.78,flat,reversal,reversal
2021-03-22,ADANIENT.NS,11.4,10-15%,2.99,6.8,-0.96,4.09,continuation,flat,continuation
2021-03-22,GODREJPROP.NS,7.15,7-10%,2.61,1.97,-5.66,-4.24,flat,reversal,reversal
2021-03-22,TCI.NS,7.03,7-10%,5.23,2.49,-4.27,1.39,flat,reversal,flat
2021-03-23,INOXWIND.NS,9.97,7-10%,2.63,2.09,-3.46,-8.94,flat,reversal,reversal
2021-03-26,IFBIND.NS,10.97,10-15%,6.16,5.33,0.27,-2.41,continuation,flat,reversal
2021-03-26,BRIGADE.NS,8.52,7-10%,0.63,4.55,-1.04,-2.31,continuation,flat,reversal
2021-03-26,BLUEDART.NS,9.02,7-10%,1.84,5.02,5.05,0.26,continuation,continuation,flat
2021-03-30,OFSS.NS,7.45,7-10%,3.26,-4.7,-4.79,-1.18,reversal,reversal,flat
2021-03-30,MPHASIS.NS,8.78,7-10%,1.88,-0.13,-1.34,-2.61,flat,flat,reversal
2021-03-30,METROPOLIS.NS,8.0,7-10%,2.34,-0.2,-0.54,1.16,flat,flat,flat
2021-03-30,MOIL.NS,13.03,10-15%,5.52,-3.56,-3.56,2.79,reversal,reversal,flat
2021-03-30,NHPC.NS,7.74,7-10%,1.64,-2.4,-1.8,-2.59,reversal,flat,reversal
2021-03-30,NAVINFLUOR.NS,11.55,10-15%,2.73,1.34,0.78,10.25,flat,flat,continuation
2021-04-01,JSWSTEEL.NS,8.6,7-10%,3.54,1.72,10.53,22.06,flat,continuation,continuation
2021-04-01,HINDALCO.NS,7.16,7-10%,1.7,0.11,0.56,3.08,flat,flat,continuation
2021-04-01,ADANIENT.NS,7.38,7-10%,1.29,2.8,5.27,8.51,flat,continuation,continuation
2021-04-01,NATIONALUM.NS,8.7,7-10%,1.71,-1.62,0.68,1.11,flat,flat,flat
2021-04-05,THYROCARE.NS,7.42,7-10%,6.11,-0.43,-0.69,3.91,flat,flat,continuation
2021-04-06,ADANIPORTS.NS,12.57,10-15%,3.89,-2.49,-1.43,-12.51,reversal,flat,reversal
2021-04-06,ADANIENT.NS,7.66,7-10%,2.0,-4.88,-1.96,-9.72,reversal,flat,reversal
2021-04-06,ROUTE.NS,8.66,7-10%,2.67,1.42,2.99,-6.6,flat,flat,reversal
2021-04-06,SOBHA.NS,15.13,15%+,10.0,0.87,4.63,6.29,flat,continuation,continuation
2021-04-07,CHOLAFIN.NS,7.05,7-10%,1.8,-2.61,-11.63,-7.4,reversal,reversal,reversal
2021-04-07,THERMAX.NS,9.71,7-10%,1.74,-3.53,-4.27,-3.31,reversal,reversal,reversal
2021-04-07,KPITTECH.NS,15.01,15%+,2.5,-2.31,-5.89,-6.04,reversal,reversal,reversal
2021-04-07,IFBIND.NS,7.57,7-10%,1.57,2.14,-5.92,-4.81,flat,reversal,reversal
2021-04-08,JSWSTEEL.NS,9.21,7-10%,4.52,1.12,2.65,0.86,flat,flat,flat
2021-04-08,NATCOPHARM.NS,7.3,7-10%,4.16,1.52,0.56,1.55,flat,flat,flat
2021-04-08,HOMEFIRST.NS,9.48,7-10%,1.93,-2.34,-9.34,-5.48,reversal,reversal,reversal
2021-04-13,BAJAJFINSV.NS,7.02,7-10%,1.95,-0.68,-3.43,0.48,flat,reversal,flat
2021-04-13,M&M.NS,7.95,7-10%,2.86,-0.76,-2.01,-1.42,flat,reversal,flat
2021-04-13,FEDERALBNK.NS,8.15,7-10%,1.82,-1.49,-6.56,-6.82,flat,reversal,reversal
2021-04-13,SOBHA.NS,13.14,10-15%,3.54,-0.94,-8.39,-5.3,flat,reversal,reversal
2021-04-13,SUNTECK.NS,7.08,7-10%,1.13,-3.34,-4.89,-4.37,reversal,reversal,reversal
2021-04-15,JPPOWER.NS,8.47,7-10%,1.2,-3.13,-7.81,-7.81,reversal,reversal,reversal
2021-04-16,WIPRO.NS,8.94,7-10%,6.21,0.76,3.72,2.37,flat,continuation,flat
2021-04-16,HINDCOPPER.NS,8.52,7-10%,2.4,-6.11,-8.32,-7.02,reversal,reversal,reversal
2021-04-19,ELGIEQUIP.NS,14.89,10-15%,7.74,-2.14,-1.67,-3.47,reversal,flat,reversal
2021-04-22,INOXWIND.NS,19.97,15%+,5.15,2.64,-5.69,-10.43,flat,reversal,reversal
2021-04-23,PATANJALI.NS,10.0,7-10%,3.57,-1.84,-0.79,-3.38,flat,flat,reversal
2021-04-26,PHOENIXLTD.NS,14.37,10-15%,2.34,-2.38,-7.6,-3.77,reversal,reversal,reversal
2021-04-27,HINDCOPPER.NS,10.0,10-15%,3.28,3.77,1.61,-0.46,continuation,flat,flat
2021-04-27,NAVINFLUOR.NS,8.03,7-10%,2.7,-3.21,-0.98,-2.04,reversal,flat,reversal
2021-04-27,DEEPAKNTR.NS,8.86,7-10%,3.82,-0.12,4.66,4.56,flat,continuation,continuation
2021-04-28,BAJFINANCE.NS,8.55,7-10%,2.87,3.86,5.12,4.44,continuation,continuation,continuation
2021-04-28,TVSMOTOR.NS,14.04,10-15%,11.55,-1.87,-4.6,-6.5,flat,reversal,reversal
2021-04-29,JSWSTEEL.NS,9.64,7-10%,2.15,-1.19,-1.53,0.45,flat,flat,flat
2021-04-29,JINDALSAW.NS,7.68,7-10%,6.33,5.23,7.81,5.84,continuation,continuation,continuation
2021-04-29,JPPOWER.NS,8.62,7-10%,1.19,0.0,-3.17,-4.76,flat,reversal,reversal
2021-05-03,ADANIENT.NS,8.36,7-10%,1.06,0.55,2.48,3.87,flat,flat,continuation
2021-05-03,MARICO.NS,8.19,7-10%,8.13,3.5,6.87,5.75,continuation,continuation,continuation
2021-05-03,BHEL.NS,10.77,10-15%,2.65,-1.78,8.5,22.71,flat,continuation,continuation
2021-05-03,JINDALSAW.NS,8.36,7-10%,5.75,-5.45,-7.17,2.75,reversal,reversal,flat
2021-05-03,RPOWER.NS,9.28,7-10%,2.8,-4.72,3.77,25.47,reversal,continuation,continuation
2021-05-04,PNB.NS,8.55,7-10%,3.38,0.0,-3.2,-6.41,flat,reversal,reversal
2021-05-04,TATAELXSI.NS,8.81,7-10%,2.08,-0.06,-4.06,-8.6,flat,reversal,reversal
2021-05-04,GRINDWELL.NS,8.24,7-10%,10.22,4.71,5.36,23.91,continuation,continuation,continuation
2021-05-05,BHEL.NS,7.99,7-10%,2.73,2.29,15.68,25.81,flat,continuation,continuation
2021-05-06,COFORGE.NS,17.4,15%+,7.19,-0.45,0.66,-1.37,flat,flat,flat
2021-05-06,RPOWER.NS,7.84,7-10%,3.11,10.0,32.73,23.64,continuation,continuation,continuation
2021-05-07,TATASTEEL.NS,7.4,7-10%,1.9,2.88,-0.27,-2.66,flat,flat,reversal
2021-05-07,NMDC.NS,8.42,7-10%,3.34,8.25,9.85,1.0,continuation,continuation,flat
2021-05-07,NATIONALUM.NS,10.87,10-15%,3.49,7.24,-1.45,0.0,continuation,flat,flat
2021-05-07,HINDCOPPER.NS,9.98,7-10%,2.3,9.97,2.27,-1.05,continuation,flat,flat
2021-05-07,JINDALSAW.NS,7.38,7-10%,2.19,3.08,-3.73,-4.11,continuation,reversal,reversal
2021-05-07,MOIL.NS,7.71,7-10%,4.37,6.73,3.46,2.24,continuation,continuation,flat
2021-05-07,KOLTEPATIL.NS,13.19,10-15%,10.05,1.69,-2.96,-2.89,flat,reversal,reversal
2021-05-07,RPOWER.NS,10.0,10-15%,3.01,9.92,14.88,9.09,continuation,continuation,continuation
2021-05-10,COALINDIA.NS,7.45,7-10%,4.06,5.88,-0.17,-0.41,continuation,flat,flat
2021-05-10,TATAPOWER.NS,7.06,7-10%,1.56,-0.55,-7.69,-4.18,flat,reversal,reversal
2021-05-10,BHEL.NS,13.58,10-15%,3.23,11.88,3.58,9.29,continuation,continuation,continuation
2021-05-10,GMMPFAUDLR.NS,9.02,7-10%,10.56,1.63,0.81,10.53,flat,flat,continuation
2021-05-10,NMDC.NS,8.25,7-10%,3.62,-1.52,-7.13,-6.2,flat,reversal,reversal
2021-05-10,NATIONALUM.NS,7.24,7-10%,2.26,-2.45,-12.45,-6.5,reversal,reversal,reversal
2021-05-10,HINDCOPPER.NS,9.97,7-10%,2.31,-1.88,-9.57,-5.47,flat,reversal,reversal
2021-05-10,PATANJALI.NS,8.94,7-10%,5.7,3.49,0.92,10.21,continuation,flat,continuation
2021-05-10,TORNTPOWER.NS,8.45,7-10%,2.94,-2.7,-5.08,-3.18,reversal,reversal,reversal
2021-05-10,JPPOWER.NS,10.0,7-10%,3.44,9.09,18.18,13.64,continuation,continuation,continuation
2021-05-10,RPOWER.NS,9.92,7-10%,0.23,9.77,2.26,3.76,continuation,flat,continuation
2021-05-11,BHEL.NS,11.88,10-15%,4.93,-2.79,-3.0,0.41,reversal,reversal,flat
2021-05-11,GRINDWELL.NS,11.06,10-15%,7.07,-5.32,-0.66,-0.68,reversal,flat,flat
2021-05-11,JPPOWER.NS,9.09,7-10%,3.28,9.72,8.33,0.0,continuation,continuation,flat
2021-05-11,RPOWER.NS,9.77,7-10%,3.0,-4.79,-9.59,-4.11,reversal,reversal,reversal
2021-05-11,NHPC.NS,7.07,7-10%,7.02,0.38,-3.58,-3.58,flat,reversal,reversal
2021-05-12,GODREJCP.NS,21.87,15%+,12.67,-2.41,-6.48,-6.57,reversal,reversal,reversal
2021-05-12,JPPOWER.NS,9.72,7-10%,6.09,-1.27,-5.06,-12.66,flat,reversal,reversal
2021-05-14,ASIANPAINT.NS,8.54,7-10%,5.61,0.3,1.49,2.09,flat,flat,flat
2021-05-17,INDUSINDBK.NS,7.36,7-10%,1.45,1.89,1.99,5.05,flat,flat,continuation
2021-05-17,KPITTECH.NS,7.41,7-10%,1.83,0.48,2.01,2.9,flat,flat,flat
2021-05-17,BALKRISIND.NS,9.9,7-10%,6.89,1.61,4.47,2.59,flat,continuation,flat
2021-05-17,SUNDRMFAST.NS,8.18,7-10%,3.71,2.8,0.88,6.8,flat,flat,continuation
2021-05-18,BIRLACORPN.NS,7.66,7-10%,3.94,9.66,4.78,2.2,continuation,continuation,flat
2021-05-19,OBEROIRLTY.NS,7.23,7-10%,3.58,1.91,0.42,-0.77,flat,flat,flat
2021-05-19,BIRLACORPN.NS,9.66,7-10%,5.11,-4.97,-4.38,-8.76,reversal,reversal,reversal
2021-05-20,BOSCHLTD.NS,7.21,7-10%,9.88,-3.52,-5.15,-4.91,reversal,reversal,reversal
2021-05-20,GMMPFAUDLR.NS,7.44,7-10%,2.69,-1.84,0.68,-0.83,flat,flat,flat
2021-05-20,RADICO.NS,7.35,7-10%,7.04,-1.76,-2.27,4.46,flat,reversal,continuation
2021-05-20,PATANJALI.NS,10.0,7-10%,2.77,10.0,21.27,9.8,continuation,continuation,continuation
2021-05-21,INDIANB.NS,10.78,10-15%,4.66,3.28,1.71,1.6,continuation,flat,flat
2021-05-21,PATANJALI.NS,10.0,7-10%,3.11,5.0,5.08,4.81,continuation,continuation,continuation
2021-05-24,NATCOPHARM.NS,9.4,7-10%,7.37,-2.89,-0.8,-2.97,reversal,flat,reversal
2021-05-24,SUNDRMFAST.NS,7.64,7-10%,4.11,0.38,2.57,1.0,flat,flat,flat
2021-05-25,ROUTE.NS,11.2,10-15%,8.7,2.1,2.08,-0.4,flat,flat,flat
2021-05-25,IFBIND.NS,12.62,10-15%,5.78,1.59,-2.13,-2.11,flat,reversal,reversal
2021-05-26,NEWGEN.NS,11.08,10-15%,4.43,1.93,1.51,2.02,flat,flat,flat
2021-05-26,TCI.NS,20.0,15%+,11.44,-3.53,29.61,19.99,reversal,continuation,continuation
2021-05-27,PNB.NS,7.39,7-10%,2.51,0.24,-1.19,3.68,flat,flat,continuation
2021-05-28,METROPOLIS.NS,9.84,7-10%,11.49,2.37,-2.13,0.14,flat,reversal,flat
2021-05-28,TCI.NS,19.24,15%+,8.21,12.67,4.32,4.01,continuation,continuation,continuation
2021-05-31,JINDALSAW.NS,8.5,7-10%,3.67,0.23,6.07,1.48,flat,continuation,flat
2021-05-31,TCI.NS,12.67,10-15%,8.7,0.6,-7.43,-8.79,flat,reversal,reversal
2021-06-01,ADANIENT.NS,7.59,7-10%,1.28,9.21,20.1,15.55,continuation,continuation,continuation
2021-06-02,ADANIENT.NS,9.21,7-10%,2.88,2.35,5.01,3.1,flat,continuation,continuation
2021-06-02,MOTHERSON.NS,13.4,10-15%,5.19,-6.89,-5.85,-8.14,reversal,reversal,reversal
2021-06-02,MUTHOOTFIN.NS,8.1,7-10%,5.46,6.84,6.94,3.83,continuation,continuation,continuation
2021-06-03,VOLTAS.NS,7.46,7-10%,3.03,-0.64,-3.59,-5.07,flat,reversal,reversal
2021-06-03,OBEROIRLTY.NS,9.46,7-10%,5.83,-1.07,-1.72,0.23,flat,flat,flat
2021-06-03,INOXWIND.NS,13.68,10-15%,7.67,-4.58,1.89,7.91,reversal,flat,continuation
2021-06-03,MAHLIFE.NS,7.11,7-10%,5.66,1.35,2.93,5.76,flat,flat,continuation
2021-06-04,ADANIENT.NS,7.44,7-10%,2.15,-4.51,-6.25,-5.84,reversal,reversal,reversal
2021-06-07,TATACOMM.NS,7.25,7-10%,4.17,0.01,2.85,9.23,flat,flat,continuation
2021-06-07,IRCTC.NS,9.01,7-10%,4.59,2.39,0.55,-1.45,flat,flat,flat
2021-06-07,METROPOLIS.NS,13.13,10-15%,2.71,0.8,3.93,4.62,flat,continuation,continuation
2021-06-07,THYROCARE.NS,7.68,7-10%,4.66,-2.41,-1.52,8.4,reversal,flat,continuation
2021-06-07,RADICO.NS,8.74,7-10%,4.55,0.45,0.88,1.1,flat,flat,flat
2021-06-07,KOLTEPATIL.NS,8.57,7-10%,4.66,4.13,0.1,-4.9,continuation,flat,reversal
2021-06-09,JPPOWER.NS,9.09,7-10%,3.32,9.52,16.67,27.38,continuation,continuation,continuation
2021-06-10,BAJFINANCE.NS,7.26,7-10%,2.37,0.55,1.23,-0.59,flat,flat,flat
2021-06-10,JPPOWER.NS,9.52,7-10%,0.89,8.7,10.87,21.74,continuation,continuation,continuation
2021-06-11,DCBBANK.NS,7.64,7-10%,4.37,0.09,0.58,-2.7,flat,flat,reversal
2021-06-11,THYROCARE.NS,10.28,10-15%,5.84,-0.2,5.6,6.02,flat,continuation,continuation
2021-06-11,JPPOWER.NS,8.7,7-10%,5.75,-2.0,7.0,17.0,flat,continuation,continuation
2021-06-15,WHIRLPOOL.NS,7.27,7-10%,6.86,-3.17,-6.47,-6.46,reversal,reversal,reversal
2021-06-15,NEWGEN.NS,8.94,7-10%,3.54,0.78,1.34,6.13,flat,flat,continuation
2021-06-15,GUJGASLTD.NS,7.83,7-10%,3.77,-1.93,1.44,3.64,flat,flat,continuation
2021-06-18,ADANIPORTS.NS,7.33,7-10%,2.74,5.29,3.51,3.29,continuation,continuation,continuation
2021-06-18,ADANIENT.NS,8.76,7-10%,1.9,3.53,1.16,2.15,continuation,flat,flat
2021-06-21,MOIL.NS,7.4,7-10%,2.27,0.28,-2.04,-2.29,flat,reversal,reversal
2021-06-23,BEL.NS,11.29,10-15%,5.83,1.57,3.12,5.64,flat,continuation,continuation
2021-06-25,APOLLOHOSP.NS,7.36,7-10%,4.83,0.44,5.26,8.55,flat,continuation,continuation
2021-06-25,NATIONALUM.NS,7.3,7-10%,2.08,8.99,6.67,7.56,continuation,continuation,continuation
2021-06-25,NAVINFLUOR.NS,7.0,7-10%,3.79,1.7,2.78,4.14,flat,flat,continuation
2021-06-28,NEWGEN.NS,8.36,7-10%,2.85,7.51,9.28,27.99,continuation,continuation,continuation
2021-06-28,NATIONALUM.NS,8.99,7-10%,6.18,-3.62,-2.62,1.75,reversal,reversal,flat
2021-06-29,NEWGEN.NS,7.51,7-10%,2.8,3.3,6.59,16.9,continuation,continuation,continuation
2021-06-30,TATAELXSI.NS,7.53,7-10%,4.49,-1.41,1.74,-1.34,flat,flat,flat
2021-06-30,PNCINFRA.NS,10.88,10-15%,10.02,1.37,5.98,5.25,flat,continuation,continuation
2021-07-02,ROUTE.NS,18.75,15%+,10.47,1.0,-0.89,0.45,flat,flat,flat
2021-07-05,NEWGEN.NS,11.7,10-15%,2.6,-1.81,-3.9,-5.08,flat,reversal,reversal
2021-07-05,JYOTHYLAB.NS,8.1,7-10%,6.68,-2.78,-2.97,-4.38,reversal,reversal,reversal
2021-07-06,JKLAKSHMI.NS,8.59,7-10%,7.4,-2.58,-1.84,2.9,reversal,flat,flat
2021-07-12,MAHLIFE.NS,7.27,7-10%,4.62,3.67,5.87,3.1,continuation,continuation,continuation
2021-07-13,ABFRL.NS,7.65,7-10%,5.15,-0.78,-2.57,-9.11,flat,reversal,reversal
2021-07-14,WIPRO.NS,7.02,7-10%,4.34,2.53,2.15,4.01,flat,flat,continuation
2021-07-14,MPHASIS.NS,8.42,7-10%,3.21,0.57,-1.38,0.92,flat,flat,flat
2021-07-14,INOXWIND.NS,9.71,7-10%,5.51,9.41,12.95,9.81,continuation,continuation,continuation
2021-07-15,INOXWIND.NS,9.41,7-10%,6.08,-1.71,-0.14,-3.37,flat,flat,reversal
2021-07-15,SOBHA.NS,19.15,15%+,5.42,-2.26,-9.7,-10.22,reversal,reversal,reversal
2021-07-16,ORIENTELEC.NS,7.19,7-10%,5.7,0.84,5.21,6.53,flat,continuation,continuation
2021-07-20,ACC.NS,7.29,7-10%,10.17,-0.81,2.61,3.68,flat,flat,continuation
2021-07-22,MAXHEALTH.NS,7.73,7-10%,1.86,-0.32,-1.2,-1.18,flat,flat,flat
2021-07-22,MANAPPURAM.NS,7.44,7-10%,3.43,-0.51,6.64,6.18,flat,continuation,continuation
2021-07-22,JINDALSAW.NS,8.03,7-10%,2.24,-0.35,9.55,9.71,flat,continuation,continuation
2021-07-23,PERSISTENT.NS,7.44,7-10%,6.26,6.95,1.94,3.42,continuation,flat,continuation
2021-07-23,MAHLIFE.NS,7.9,7-10%,5.96,0.6,7.46,5.81,flat,continuation,continuation
2021-07-27,MANAPPURAM.NS,7.8,7-10%,3.77,-0.55,-1.03,1.31,flat,flat,flat
2021-07-27,INOXWIND.NS,9.38,7-10%,2.29,6.64,16.16,4.16,continuation,continuation,continuation
2021-07-27,JINDALSAW.NS,7.85,7-10%,3.31,-0.77,-2.18,-4.78,flat,reversal,reversal
2021-07-29,HINDALCO.NS,10.04,10-15%,5.25,-2.9,-2.03,-3.27,reversal,reversal,reversal
2021-07-29,COFORGE.NS,9.04,7-10%,2.95,-1.69,-4.0,-7.79,flat,reversal,reversal
2021-07-29,NATIONALUM.NS,8.71,7-10%,2.74,0.59,1.61,3.93,flat,flat,continuation
2021-07-30,SUNPHARMA.NS,10.09,10-15%,7.31,0.14,1.52,1.45,flat,flat,flat
2021-07-30,TECHM.NS,7.25,7-10%,5.49,0.1,0.57,4.55,flat,flat,continuation
2021-07-30,MAXHEALTH.NS,7.33,7-10%,2.65,-0.67,-5.3,-6.12,flat,reversal,reversal
2021-07-30,DEEPAKNTR.NS,7.28,7-10%,5.22,1.08,1.47,3.98,flat,flat,continuation
2021-08-02,OBEROIRLTY.NS,9.94,7-10%,6.12,-2.65,-4.86,-5.36,reversal,reversal,reversal
2021-08-02,CHOLAFIN.NS,10.66,10-15%,4.76,-1.86,2.51,-1.09,flat,flat,flat
2021-08-02,SOBHA.NS,7.34,7-10%,0.9,0.66,-1.51,-5.71,flat,flat,reversal
2021-08-02,KOLTEPATIL.NS,11.6,10-15%,5.58,-1.68,-6.83,-9.98,flat,reversal,reversal
2021-08-02,NCLIND.NS,11.02,10-15%,3.85,5.01,0.83,-2.64,continuation,flat,reversal
2021-08-06,ADANIENT.NS,7.28,7-10%,3.47,-2.81,-6.48,-6.48,reversal,reversal,reversal
2021-08-11,JINDALSAW.NS,7.7,7-10%,1.34,0.31,-2.55,-6.53,flat,reversal,reversal
2021-08-12,MAXHEALTH.NS,9.63,7-10%,4.7,-3.28,4.23,0.03,reversal,continuation,flat
2021-08-12,SUNDRMFAST.NS,9.14,7-10%,5.61,-3.63,-2.72,-6.31,reversal,reversal,reversal
2021-08-13,MSTCLTD.NS,8.82,7-10%,7.8,-2.19,-8.5,-13.38,reversal,reversal,reversal
2021-08-17,APOLLOHOSP.NS,13.24,10-15%,7.03,-2.64,-3.54,-2.97,reversal,reversal,reversal
2021-08-17,TATAELXSI.NS,7.07,7-10%,6.13,0.15,-0.64,2.01,flat,flat,flat
2021-08-24,BAJAJFINSV.NS,7.79,7-10%,3.76,-3.39,-1.62,4.17,reversal,flat,continuation
2021-08-24,SUPRAJIT.NS,8.1,7-10%,0.76,-2.8,-2.58,-2.14,reversal,reversal,reversal
2021-08-24,NATIONALUM.NS,7.56,7-10%,1.37,1.0,5.72,12.87,flat,continuation,continuation
2021-08-25,HAL.NS,7.61,7-10%,5.21,3.31,12.15,8.14,continuation,continuation,continuation
2021-08-25,KOLTEPATIL.NS,7.95,7-10%,0.96,-2.87,0.08,5.62,reversal,flat,continuation
