date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,clv,imom,gap,atr_ratio,d52w,pre_rng,score_clv,score_imom,score_gap,score_atr,score_d52w,score_prng,intraday_score,structure
2024-06-05,RADICO.NS,8.78,7-10%,3.41,-0.87,0.06,0.63,flat,flat,flat,0.903,0.903,-0.0,2.54,9.28,1.16,1,1,1,1,1,0,5,strong
2024-06-05,PATANJALI.NS,7.98,7-10%,1.34,1.57,9.89,9.26,flat,continuation,continuation,0.921,0.458,3.52,2.1,21.26,5.76,1,0,1,1,0,0,3,mixed
2024-06-05,NCLIND.NS,7.01,7-10%,1.78,3.69,9.89,10.53,continuation,continuation,continuation,0.944,0.251,4.28,2.98,17.61,1.36,1,0,1,1,0,0,3,mixed
2024-06-05,NAVINFLUOR.NS,8.27,7-10%,0.91,0.56,4.09,6.47,flat,continuation,continuation,0.94,0.89,1.26,1.83,30.18,2.99,1,1,1,1,0,0,4,mixed
2024-06-06,PRESTIGE.NS,7.08,7-10%,1.07,0.09,6.42,6.44,flat,continuation,continuation,0.653,0.534,3.37,0.98,1.44,4.95,0,0,1,1,1,0,3,mixed
2024-06-06,BHEL.NS,8.85,7-10%,2.95,2.72,6.21,9.35,flat,continuation,continuation,0.432,0.318,5.7,1.49,13.81,9.0,0,0,0,1,0,0,1,weak
2024-06-06,EXIDEIND.NS,7.49,7-10%,1.87,-0.15,0.19,2.74,flat,flat,flat,0.802,0.767,0.53,1.9,-2.02,3.5,0,1,1,1,1,0,4,mixed
2024-06-06,IFBIND.NS,18.78,15%+,5.28,8.95,15.39,13.94,continuation,continuation,continuation,0.939,0.884,1.5,2.88,22.3,4.47,1,1,1,1,0,0,4,mixed
2024-06-06,PNCINFRA.NS,12.45,10-15%,1.73,-0.26,-9.46,-9.14,flat,reversal,reversal,0.687,0.66,2.04,2.39,7.98,5.61,0,0,1,1,1,0,3,mixed
2024-06-06,KEC.NS,7.08,7-10%,1.07,-0.32,6.08,12.68,flat,continuation,continuation,0.77,0.77,0.72,1.91,8.11,3.7,0,1,1,1,1,0,4,mixed
2024-06-06,MSTCLTD.NS,12.94,10-15%,2.41,-0.22,2.42,5.74,flat,flat,continuation,0.808,0.797,2.54,1.77,26.82,8.56,0,1,1,1,0,0,3,mixed
2024-06-06,BRIGADE.NS,8.93,7-10%,1.68,5.45,6.21,3.43,continuation,continuation,continuation,0.696,0.678,1.48,1.81,5.0,4.56,0,0,1,1,1,0,3,mixed
2024-06-07,PAYTM.NS,10.0,7-10%,1.43,2.03,5.56,11.47,flat,continuation,continuation,1.0,0.947,0.68,1.87,61.81,3.51,1,1,1,1,0,0,4,mixed
2024-06-07,RAYMOND.NS,7.67,7-10%,4.08,3.41,3.06,1.04,continuation,continuation,flat,0.857,0.804,1.06,2.06,-5.94,2.51,0,1,1,1,1,0,4,mixed
2024-06-07,IIFL.NS,13.59,10-15%,7.99,4.13,0.56,0.03,continuation,flat,flat,0.878,0.844,0.77,3.71,32.68,2.53,0,1,1,0,0,0,2,weak
2024-06-07,NEWGEN.NS,7.18,7-10%,1.66,0.6,-1.94,-3.31,flat,flat,reversal,0.924,0.884,0.32,1.37,10.3,1.83,1,1,1,1,0,0,4,mixed
2024-06-07,IFBIND.NS,8.95,7-10%,4.72,1.42,5.39,10.79,flat,continuation,continuation,0.806,0.806,1.9,1.39,15.35,7.69,0,1,1,1,0,0,3,mixed
2024-06-07,SUNTECK.NS,9.17,7-10%,4.2,3.32,14.03,10.68,continuation,continuation,continuation,0.931,0.737,2.1,2.46,0.68,1.5,1,1,1,1,1,0,5,strong
2024-06-10,KARURVYSYA.NS,7.52,7-10%,5.36,-2.44,-3.84,-0.56,reversal,reversal,flat,0.829,0.748,1.17,2.11,-2.77,4.42,0,1,1,1,1,0,4,mixed
2024-06-11,RPOWER.NS,9.97,7-10%,5.04,9.97,9.21,7.5,continuation,continuation,continuation,1.0,0.451,7.32,1.44,16.75,3.38,1,0,0,1,0,0,2,weak
2024-06-12,MAXHEALTH.NS,8.47,7-10%,2.93,2.25,3.74,7.39,flat,continuation,continuation,0.896,0.846,1.06,2.12,4.34,1.25,0,1,1,1,1,0,4,mixed
2024-06-12,SUNTECK.NS,9.6,7-10%,4.97,-1.67,-2.88,3.89,flat,reversal,continuation,0.886,0.886,-0.43,2.85,-8.43,5.84,0,1,1,1,1,0,4,mixed
2024-06-12,RPOWER.NS,9.97,7-10%,4.32,-1.46,-1.84,-2.85,flat,flat,reversal,1.0,0.929,3.56,1.76,8.45,6.91,1,1,1,1,1,0,5,strong
2024-06-13,OFSS.NS,10.47,10-15%,8.28,-1.53,1.82,0.84,flat,flat,flat,0.894,0.859,1.05,3.89,-8.09,2.16,0,1,1,0,1,0,3,mixed
2024-06-13,ELGIEQUIP.NS,8.87,7-10%,4.85,4.54,6.57,11.93,continuation,continuation,continuation,0.911,0.911,0.12,2.41,7.89,0.66,1,1,1,1,1,0,5,strong
2024-06-14,KEC.NS,7.7,7-10%,4.81,-0.36,-6.73,-6.34,flat,reversal,reversal,0.846,0.838,0.0,2.35,-7.38,3.94,0,1,1,1,1,0,4,mixed
2024-06-20,PRESTIGE.NS,7.84,7-10%,1.63,-1.52,-1.19,-7.88,flat,flat,reversal,0.8,0.719,0.78,1.53,-0.69,1.83,0,1,1,1,1,0,4,mixed
2024-06-24,ROUTE.NS,14.4,10-15%,14.95,-3.9,7.4,4.91,reversal,continuation,continuation,0.831,0.763,0.0,5.71,-0.15,0.93,0,1,1,0,1,0,3,mixed
2024-06-26,RAYMOND.NS,7.76,7-10%,4.03,-0.92,1.61,-1.09,flat,flat,flat,0.858,0.791,0.74,1.93,-5.83,5.25,0,1,1,1,1,0,4,mixed
2024-06-26,IIFL.NS,7.27,7-10%,2.52,-2.78,3.51,6.16,reversal,continuation,continuation,0.902,0.873,-0.0,1.73,29.39,1.23,1,1,1,1,0,0,4,mixed
2024-06-26,CESC.NS,10.91,10-15%,7.85,-1.62,-3.89,-5.3,flat,reversal,reversal,0.891,0.867,0.29,2.92,-6.55,0.62,0,1,1,1,1,0,4,mixed
2024-06-27,WHIRLPOOL.NS,8.02,7-10%,6.19,0.71,-2.17,0.94,flat,reversal,flat,0.129,-0.632,16.49,3.69,-5.06,0.55,0,0,0,0,1,0,1,weak
2024-06-27,MANAPPURAM.NS,7.49,7-10%,4.46,-1.46,-2.25,-1.21,flat,reversal,flat,0.833,0.78,0.27,2.87,-2.41,0.91,0,1,1,1,1,0,4,mixed
2024-06-27,ROUTE.NS,14.26,10-15%,9.87,-2.99,-3.34,-5.78,reversal,reversal,reversal,0.837,0.751,0.12,4.6,-4.49,5.5,0,1,1,0,1,0,3,mixed
2024-06-28,IIFL.NS,7.87,7-10%,1.96,-1.3,1.23,1.06,flat,flat,flat,0.904,0.831,1.03,1.64,25.94,2.31,1,1,1,1,0,0,4,mixed
2024-06-28,CEATLTD.NS,8.57,7-10%,9.18,0.55,-4.65,-4.54,flat,reversal,reversal,0.701,0.648,0.4,4.11,5.74,1.87,0,0,1,0,1,0,2,weak
2024-07-01,POLICYBZR.NS,8.58,7-10%,2.26,-2.08,-6.39,-7.0,reversal,reversal,reversal,0.819,0.819,0.21,2.25,-4.06,3.0,0,1,1,1,1,0,4,mixed
2024-07-01,MGL.NS,9.39,7-10%,4.81,-2.14,-4.62,-4.45,reversal,reversal,reversal,0.939,0.884,0.5,2.65,-7.3,2.67,1,1,1,1,1,0,5,strong
2024-07-01,HOMEFIRST.NS,8.77,7-10%,1.91,-2.47,-5.11,-6.84,reversal,reversal,reversal,0.585,0.491,0.93,3.35,-3.09,1.35,0,0,1,0,1,0,2,weak
2024-07-04,INOXWIND.NS,10.2,10-15%,9.66,1.14,1.27,0.69,flat,flat,flat,0.571,0.553,3.87,2.58,11.29,0.93,0,0,1,1,0,0,2,weak
2024-07-05,RAYMOND.NS,9.85,7-10%,6.51,-0.65,-2.27,-34.93,flat,reversal,reversal,0.469,0.395,3.4,3.55,-2.52,1.4,0,0,1,0,1,0,2,weak
2024-07-08,PAYTM.NS,8.2,7-10%,2.27,-2.27,1.67,-0.57,reversal,flat,flat,0.81,0.81,0.84,1.98,52.68,2.14,0,1,1,1,0,0,3,mixed
2024-07-08,IRFC.NS,7.33,7-10%,4.54,-3.05,1.96,7.08,reversal,flat,continuation,0.682,0.682,2.8,2.51,-1.01,3.38,0,0,1,1,1,0,3,mixed
2024-07-09,PHOENIXLTD.NS,7.11,7-10%,1.84,-0.69,-3.05,1.26,flat,reversal,flat,0.855,0.795,-0.23,2.42,-2.04,1.87,0,1,1,1,1,0,4,mixed
2024-07-12,COFORGE.NS,7.44,7-10%,3.51,-1.03,0.33,1.65,flat,flat,flat,0.847,0.798,1.59,2.61,12.34,2.01,0,1,1,1,0,0,3,mixed
2024-07-12,KPITTECH.NS,9.11,7-10%,4.19,-1.34,-0.39,-2.15,flat,flat,reversal,0.72,0.652,0.5,3.68,-5.15,0.74,0,0,1,0,1,0,2,weak
2024-07-12,INOXWIND.NS,8.63,7-10%,3.57,-1.03,-6.6,-12.89,flat,reversal,reversal,0.803,0.698,1.36,2.48,2.97,0.34,0,0,1,1,1,1,4,mixed
2024-07-15,GODFRYPHLP.NS,16.69,15%+,12.34,-6.22,-11.11,-12.54,reversal,reversal,reversal,0.879,0.879,1.06,3.9,-5.44,1.83,0,1,1,0,1,0,3,mixed
2024-07-23,SUNDARMFIN.NS,7.55,7-10%,2.07,-2.92,-4.96,-6.53,reversal,reversal,reversal,0.667,0.553,-0.02,3.91,7.03,0.97,0,0,1,0,1,0,2,weak
2024-07-24,PRESTIGE.NS,7.12,7-10%,1.32,-2.0,-0.35,-3.81,flat,flat,reversal,0.915,0.851,0.16,1.75,9.02,1.04,1,1,1,1,1,0,5,strong
2024-07-24,ICICIPRULI.NS,8.75,7-10%,3.93,1.07,3.57,6.01,flat,continuation,continuation,0.948,0.947,-0.53,3.41,-3.05,1.31,1,1,1,0,1,0,4,mixed
2024-07-24,THYROCARE.NS,17.93,15%+,10.29,1.07,1.75,6.81,flat,flat,continuation,0.864,0.807,5.65,4.92,-5.9,0.63,0,1,0,0,1,0,2,weak
2024-07-24,MSTCLTD.NS,7.05,7-10%,2.41,4.46,2.34,2.19,continuation,flat,flat,0.869,0.781,0.19,2.01,21.18,2.59,0,1,1,1,0,0,3,mixed
2024-07-25,JYOTHYLAB.NS,7.75,7-10%,6.73,0.14,-2.25,-4.81,flat,reversal,reversal,0.636,0.566,-0.26,3.58,0.41,0.96,0,0,1,0,1,0,2,weak
2024-07-26,PAYTM.NS,9.99,7-10%,2.08,-2.95,-2.91,3.53,reversal,reversal,continuation,1.0,1.0,-0.82,2.29,49.01,0.74,1,1,1,1,0,0,4,mixed
2024-07-30,NYKAA.NS,9.4,7-10%,6.5,-3.52,0.04,-6.46,reversal,flat,reversal,0.903,0.851,0.28,3.66,-2.32,1.24,1,1,1,0,1,0,4,mixed
2024-07-31,TORNTPOWER.NS,16.56,15%+,12.5,-2.1,-5.54,-5.11,reversal,reversal,reversal,0.826,0.696,6.16,4.19,-10.64,2.03,0,0,0,0,1,0,1,weak
2024-08-01,IFBIND.NS,9.56,7-10%,5.01,0.27,-0.64,7.45,flat,flat,continuation,0.888,0.407,7.99,0.7,-0.68,1.8,0,0,0,1,1,0,2,weak
2024-08-07,ONGC.NS,7.51,7-10%,1.98,-1.94,3.71,-0.29,flat,continuation,flat,0.902,0.881,2.06,1.48,4.53,4.28,1,1,1,1,1,0,5,strong
2024-08-07,THYROCARE.NS,7.39,7-10%,0.5,-1.75,3.14,8.77,flat,continuation,continuation,0.925,0.925,0.64,1.55,3.92,3.28,1,1,1,1,1,0,5,strong
2024-08-07,IFBIND.NS,7.14,7-10%,4.2,0.94,-0.16,-2.75,flat,flat,reversal,0.535,0.535,0.96,2.04,-2.39,3.46,0,0,1,1,1,0,3,mixed
2024-08-08,ROUTE.NS,8.32,7-10%,3.22,-2.03,-6.26,-5.75,reversal,reversal,reversal,0.747,0.415,5.56,1.35,16.32,3.17,0,0,0,1,0,0,1,weak
2024-08-09,TRENT.NS,11.18,10-15%,6.43,1.71,2.6,6.61,flat,flat,continuation,0.868,0.718,1.68,3.71,-6.02,2.71,0,1,1,0,1,0,3,mixed
2024-08-09,GODFRYPHLP.NS,7.32,7-10%,1.13,0.33,-1.96,18.25,flat,flat,continuation,0.914,0.914,0.82,1.39,8.12,1.83,1,1,1,1,1,0,5,strong
2024-08-12,VOLTAS.NS,10.76,10-15%,8.22,-0.58,-3.0,4.84,flat,reversal,continuation,0.885,0.612,4.98,3.12,-1.46,1.08,0,0,1,0,1,0,2,weak
2024-08-12,INOXWIND.NS,19.7,15%+,5.27,3.47,2.01,5.18,continuation,flat,continuation,0.983,0.706,7.32,2.72,-9.76,1.6,1,1,0,1,1,0,4,mixed
2024-08-16,POLICYBZR.NS,7.49,7-10%,1.93,-2.33,-0.5,-0.35,reversal,flat,flat,0.942,0.775,0.7,1.85,1.05,3.27,1,1,1,1,1,0,5,strong
2024-08-16,MPHASIS.NS,7.07,7-10%,1.66,2.29,4.33,2.98,flat,continuation,flat,0.961,0.961,0.26,1.84,5.52,1.01,1,1,1,1,1,0,5,strong
2024-08-16,SUPRAJIT.NS,15.09,15%+,13.49,-6.02,-7.18,-8.91,reversal,reversal,reversal,0.743,0.68,5.72,3.86,-9.64,3.6,0,0,0,0,1,0,1,weak
2024-08-19,IIFL.NS,12.12,10-15%,4.93,1.29,3.02,1.33,flat,continuation,flat,0.887,0.887,0.64,2.51,35.04,2.09,0,1,1,1,0,0,3,mixed
2024-08-19,GODFRYPHLP.NS,15.5,15%+,5.77,11.59,7.48,9.63,continuation,continuation,continuation,0.779,0.762,-0.0,4.99,-8.66,1.44,0,1,1,0,1,0,3,mixed
2024-08-20,GODFRYPHLP.NS,11.59,10-15%,5.55,-3.22,-6.65,-0.91,reversal,reversal,flat,0.821,0.553,3.08,3.59,-7.4,7.19,0,0,1,0,1,0,2,weak
2024-08-20,TORNTPOWER.NS,7.45,7-10%,1.16,-4.13,-6.97,-6.04,reversal,reversal,reversal,0.888,0.834,0.36,1.69,5.8,1.69,0,1,1,1,1,0,4,mixed
2024-08-21,NYKAA.NS,9.43,7-10%,6.36,-0.18,4.14,3.02,flat,continuation,continuation,0.535,0.525,-0.84,4.04,-3.11,1.29,0,0,1,0,1,0,2,weak
2024-08-21,KOLTEPATIL.NS,9.22,7-10%,4.29,3.76,9.67,17.35,continuation,continuation,continuation,0.872,0.804,0.74,2.48,32.06,0.86,0,1,1,1,0,0,3,mixed
2024-08-22,RAYMOND.NS,7.25,7-10%,5.09,1.82,-0.95,-1.8,flat,flat,flat,0.786,0.704,0.88,2.42,42.06,0.96,0,1,1,1,0,0,3,mixed
2024-08-22,TCI.NS,11.59,10-15%,9.1,-1.44,-6.07,-7.06,flat,reversal,reversal,0.33,-0.439,16.36,3.0,-5.76,0.82,0,0,0,0,1,0,1,weak
2024-08-23,NYKAA.NS,7.77,7-10%,4.89,-3.2,-4.24,-8.41,reversal,reversal,reversal,0.812,0.607,3.13,1.47,0.67,4.31,0,0,1,1,1,0,3,mixed
2024-08-23,ELGIEQUIP.NS,7.0,7-10%,3.62,3.93,4.26,0.23,continuation,continuation,flat,0.845,0.776,-0.1,2.22,13.03,2.45,0,1,1,1,0,0,3,mixed
2024-08-26,POLICYBZR.NS,7.91,7-10%,1.36,-2.28,-5.1,-3.84,reversal,reversal,reversal,0.83,0.657,0.9,2.26,-3.18,0.97,0,0,1,1,1,0,3,mixed
2024-08-26,TATAELXSI.NS,8.39,7-10%,9.44,16.77,3.12,1.47,continuation,continuation,flat,0.693,0.638,0.86,7.12,15.67,0.89,0,0,1,0,0,0,1,weak
2024-08-27,TATAELXSI.NS,16.77,15%+,13.46,-8.29,-10.82,-12.31,reversal,reversal,reversal,0.918,0.881,1.52,8.58,1.53,4.05,1,1,1,0,1,0,4,mixed
2024-08-27,CESC.NS,10.43,10-15%,4.98,-2.06,-6.9,-5.11,reversal,reversal,reversal,0.929,0.9,-0.19,2.96,-6.77,2.84,1,1,1,1,1,0,5,strong
2024-08-30,PAYTM.NS,12.16,10-15%,3.86,-2.26,-1.29,-2.91,reversal,flat,reversal,0.892,0.722,0.63,2.78,37.7,1.74,0,1,1,1,0,0,3,mixed
2024-09-02,GUJGASLTD.NS,12.04,10-15%,13.26,-0.57,-0.3,-3.04,flat,flat,reversal,0.832,0.724,4.98,3.37,1.06,0.46,0,1,1,0,1,1,4,mixed
2024-09-06,GODFRYPHLP.NS,12.38,10-15%,2.38,-5.02,-8.2,1.54,reversal,reversal,flat,0.885,0.826,-0.44,2.83,-4.83,1.85,0,1,1,1,1,0,4,mixed
2024-09-10,SUPRAJIT.NS,8.93,7-10%,2.39,-3.45,-3.72,-2.99,reversal,reversal,reversal,0.908,0.827,2.92,1.57,13.45,1.14,1,1,1,1,0,0,4,mixed
2024-09-13,IIFL.NS,7.18,7-10%,4.63,-2.84,1.42,1.71,reversal,flat,flat,0.842,0.762,-1.32,3.02,25.39,1.6,0,1,1,0,0,0,2,weak
2024-09-13,NEWGEN.NS,9.24,7-10%,4.14,-1.75,1.54,11.04,flat,flat,continuation,0.775,0.77,-0.0,2.9,-2.99,1.21,0,1,1,1,1,0,4,mixed
2024-09-13,GODFRYPHLP.NS,10.22,10-15%,1.54,12.56,3.6,3.85,continuation,continuation,continuation,0.865,0.78,0.33,2.06,0.04,3.13,0,1,1,1,1,0,4,mixed
2024-09-16,ADANIGREEN.NS,7.97,7-10%,5.15,1.22,1.67,5.2,flat,flat,continuation,0.9,0.745,3.46,1.82,11.19,1.53,0,1,1,1,0,0,3,mixed
2024-09-16,GODFRYPHLP.NS,12.56,10-15%,1.7,-6.04,-5.56,-10.72,reversal,reversal,reversal,0.774,0.721,1.92,2.47,-10.83,3.73,0,1,1,1,1,0,4,mixed
2024-09-17,BLUEDART.NS,12.43,10-15%,17.72,-7.34,-10.77,-11.42,reversal,reversal,reversal,0.819,0.808,-0.3,6.53,-3.05,0.28,0,1,1,0,1,1,4,mixed
2024-09-18,TORNTPOWER.NS,8.59,7-10%,5.8,-4.68,-3.67,-2.38,reversal,reversal,reversal,0.778,0.557,3.37,2.65,-1.31,1.82,0,0,1,1,1,0,3,mixed
2024-09-20,MAXHEALTH.NS,8.44,7-10%,4.58,-1.29,-7.31,-6.85,flat,reversal,reversal,0.811,0.745,-0.39,3.89,-6.9,2.87,0,1,1,0,1,0,3,mixed
2024-10-08,PAYTM.NS,15.15,15%+,2.4,-1.25,-3.48,-2.78,flat,reversal,reversal,0.808,0.808,0.83,2.82,24.81,4.15,0,1,1,1,0,0,3,mixed
2024-10-08,TRENT.NS,7.95,7-10%,1.77,2.22,2.4,1.02,flat,flat,flat,0.949,0.839,0.95,3.33,-1.29,1.23,1,1,1,0,1,0,4,mixed
2024-10-08,VBL.NS,8.85,7-10%,2.56,0.41,0.4,3.57,flat,flat,continuation,0.915,0.855,-0.32,2.2,13.31,4.24,1,1,1,1,0,0,4,mixed
2024-10-08,GODFRYPHLP.NS,7.45,7-10%,0.51,2.95,1.76,1.81,flat,flat,flat,0.927,0.894,-1.91,1.74,18.81,2.93,1,1,1,1,0,0,4,mixed
2024-10-08,JPPOWER.NS,8.51,7-10%,3.12,10.54,11.44,6.84,continuation,continuation,continuation,0.897,0.743,-4.34,4.65,16.58,3.53,0,1,1,0,0,0,2,weak
2024-10-09,DIVISLAB.NS,7.98,7-10%,3.12,-0.79,3.76,2.24,flat,continuation,flat,0.896,0.861,1.96,2.87,-7.29,0.94,0,1,1,1,1,0,4,mixed
2024-10-09,MSTCLTD.NS,12.34,10-15%,6.6,-1.02,0.83,2.66,flat,flat,flat,0.702,0.702,0.96,3.97,38.49,3.83,0,1,1,0,0,0,2,weak
2024-10-09,JPPOWER.NS,10.54,10-15%,5.2,3.39,-3.66,-4.43,continuation,reversal,reversal,0.741,0.714,1.3,3.18,7.79,3.12,0,1,1,0,1,0,3,mixed
2024-10-14,APTUS.NS,8.0,7-10%,7.67,-1.77,-0.64,-6.84,flat,flat,reversal,0.673,0.618,1.72,2.5,0.94,1.9,0,0,1,1,1,0,3,mixed
2024-10-15,SUNTECK.NS,7.57,7-10%,3.32,-0.05,-0.65,-6.88,flat,flat,reversal,0.841,0.684,2.61,2.07,14.47,1.01,0,0,1,1,0,0,2,weak
2024-10-16,THYROCARE.NS,7.36,7-10%,6.11,-1.3,1.15,2.14,flat,flat,flat,0.894,0.871,-0.07,2.92,4.49,0.51,0,1,1,1,1,0,4,mixed
2024-10-16,IFBIND.NS,15.62,15%+,13.63,5.65,7.91,5.28,continuation,continuation,continuation,0.757,0.747,2.17,4.79,0.59,1.62,0,1,1,0,1,0,3,mixed
2024-10-23,PAYTM.NS,8.54,7-10%,2.8,2.6,-1.6,0.94,flat,flat,flat,0.626,0.353,4.89,1.56,25.36,2.32,0,0,1,1,0,0,2,weak
2024-10-23,PERSISTENT.NS,10.87,10-15%,5.16,-0.48,-0.91,-1.76,flat,flat,flat,0.868,0.843,0.99,3.56,-0.51,3.01,0,1,1,0,1,0,3,mixed
2024-10-23,COFORGE.NS,11.14,10-15%,5.8,1.87,1.95,2.44,flat,flat,flat,0.873,0.853,2.19,3.41,0.36,2.87,0,1,1,0,1,0,3,mixed
2024-10-23,GODFRYPHLP.NS,8.86,7-10%,2.05,-5.2,-8.36,-7.1,reversal,reversal,reversal,0.902,0.697,-0.37,2.97,19.36,4.14,1,0,1,1,0,0,3,mixed
2024-10-28,INDIANB.NS,10.62,10-15%,5.85,5.36,7.45,3.64,continuation,continuation,continuation,0.859,0.785,0.5,4.28,10.87,0.96,0,1,1,0,0,0,2,weak
2024-10-28,ORIENTELEC.NS,20.0,15%+,7.87,-2.69,-1.91,-3.65,reversal,flat,reversal,1.0,1.0,2.73,4.66,15.09,2.39,1,1,1,0,0,0,3,mixed
2024-10-29,FEDERALBNK.NS,8.49,7-10%,4.75,1.27,1.73,1.78,flat,flat,flat,0.921,0.736,4.84,1.58,2.27,0.91,1,1,1,1,1,0,5,strong
2024-10-29,HOMEFIRST.NS,7.46,7-10%,1.96,2.14,0.53,-3.2,flat,flat,reversal,0.823,0.695,1.16,1.71,14.31,0.52,0,0,1,1,0,0,2,weak
2024-10-30,IRFC.NS,8.37,7-10%,3.97,0.26,-1.49,-0.99,flat,flat,flat,0.845,0.756,0.05,2.83,31.81,2.41,0,1,1,1,0,0,3,mixed
2024-10-30,RADICO.NS,7.87,7-10%,1.26,-1.37,-0.52,0.09,flat,flat,flat,0.777,0.702,0.6,2.13,4.44,1.21,0,1,1,1,1,0,4,mixed
2024-10-31,CIPLA.NS,9.41,7-10%,6.27,0.5,3.19,1.57,flat,continuation,flat,0.704,-0.173,10.0,1.11,8.83,2.03,0,0,0,1,1,0,2,weak
2024-10-31,ELGIEQUIP.NS,9.86,7-10%,3.97,0.05,-2.16,-1.72,flat,reversal,flat,0.792,0.792,0.07,3.33,16.82,2.1,0,1,1,0,0,0,2,weak
2024-11-04,TCI.NS,8.68,7-10%,8.4,3.8,3.71,-0.32,continuation,continuation,flat,0.876,0.802,-0.28,2.4,4.62,1.16,0,1,1,1,1,0,4,mixed
2024-11-06,KPITTECH.NS,7.05,7-10%,1.55,-3.12,-5.42,-8.74,reversal,reversal,reversal,0.854,0.729,1.33,1.57,22.64,0.99,0,1,1,1,0,0,3,mixed
2024-11-07,KEC.NS,7.64,7-10%,8.85,-2.86,-4.57,-4.27,reversal,reversal,reversal,0.764,0.727,-0.02,2.81,1.62,1.8,0,1,1,1,1,0,4,mixed
2024-11-18,NATIONALUM.NS,9.12,7-10%,4.77,0.16,7.05,4.18,flat,continuation,continuation,0.652,0.608,2.79,2.32,3.25,3.28,0,0,1,1,1,0,3,mixed
2024-11-18,MSTCLTD.NS,7.15,7-10%,1.98,-1.14,1.22,7.03,flat,flat,continuation,0.833,0.52,0.02,2.8,45.76,3.31,0,0,1,1,0,0,2,weak
2024-11-22,RAYMOND.NS,15.8,15%+,7.87,4.47,-1.25,-0.64,continuation,flat,flat,0.8,0.677,1.55,4.08,52.74,1.88,0,0,1,0,0,0,1,weak
2024-11-22,SOBHA.NS,7.41,7-10%,4.59,-1.44,1.45,2.44,flat,flat,flat,0.868,0.594,2.78,1.71,24.48,0.68,0,0,1,1,0,0,2,weak
2024-11-25,SIEMENS.NS,7.29,7-10%,5.01,-1.44,0.97,2.92,flat,flat,flat,0.887,0.862,1.94,2.11,9.61,1.22,0,1,1,1,1,0,4,mixed
2024-11-25,ELGIEQUIP.NS,14.54,10-15%,12.56,2.01,-1.08,1.1,flat,flat,flat,0.725,0.725,1.72,4.15,19.56,2.01,0,1,1,0,0,0,2,weak
2024-11-27,ADANIENT.NS,11.5,10-15%,3.86,1.64,2.47,4.04,flat,flat,continuation,0.927,0.79,1.37,2.09,35.93,10.71,1,1,1,1,0,0,4,mixed
2024-11-27,ADANIGREEN.NS,10.0,7-10%,2.51,10.0,34.35,27.56,continuation,continuation,continuation,1.0,0.833,-0.95,1.33,54.54,16.32,1,1,1,1,0,0,4,mixed
2024-11-27,MSTCLTD.NS,8.83,7-10%,3.12,0.54,3.92,0.67,flat,continuation,flat,0.861,0.832,0.24,2.32,36.83,3.6,0,1,1,1,0,0,3,mixed
2024-11-28,ADANIGREEN.NS,10.0,7-10%,1.65,21.77,20.75,13.1,continuation,continuation,continuation,1.0,0.918,3.2,0.8,49.99,8.25,1,1,1,1,0,0,4,mixed
2024-11-28,JPPOWER.NS,8.98,7-10%,3.51,-2.48,0.85,3.65,reversal,flat,continuation,0.817,0.697,0.23,3.06,21.12,2.67,0,0,1,0,0,0,1,weak
2024-11-29,ADANIGREEN.NS,21.77,15%+,4.03,0.31,-4.76,-8.55,flat,reversal,reversal,0.808,0.762,5.68,2.45,39.11,6.59,0,1,0,1,0,0,2,weak
2024-12-04,NEWGEN.NS,7.43,7-10%,4.3,0.61,9.81,9.16,flat,continuation,continuation,0.824,0.805,0.45,1.81,15.92,2.48,0,1,1,1,0,0,3,mixed
2024-12-04,KEC.NS,13.34,10-15%,3.77,-2.94,-4.56,-3.06,reversal,reversal,reversal,0.674,0.655,-0.05,4.68,-11.65,2.15,0,0,1,0,1,0,2,weak
2024-12-06,TCI.NS,7.05,7-10%,2.52,5.0,1.4,-1.33,continuation,flat,flat,0.782,0.741,0.06,2.28,3.02,2.52,0,1,1,1,1,0,4,mixed
2024-12-09,CEATLTD.NS,10.34,10-15%,15.65,-5.62,-6.73,-7.86,reversal,reversal,reversal,0.53,0.42,5.63,3.86,-4.68,0.62,0,0,0,0,1,0,1,weak
2024-12-10,RAYMOND.NS,11.65,10-15%,11.85,3.51,0.59,-3.4,continuation,flat,reversal,0.842,0.778,0.53,3.44,48.51,0.31,0,1,1,0,0,1,3,mixed
2024-12-10,BAJAJCON.NS,10.15,10-15%,5.27,-2.66,-6.02,-7.89,reversal,reversal,reversal,0.815,0.761,0.68,3.76,21.01,1.63,0,1,1,0,0,0,2,weak
2024-12-11,PNCINFRA.NS,12.37,10-15%,12.4,-3.77,-3.69,-7.93,reversal,reversal,reversal,0.785,0.741,1.74,3.4,39.39,1.48,0,1,1,0,0,0,2,weak
2024-12-19,JPPOWER.NS,7.23,7-10%,2.44,-4.53,-8.15,-8.76,reversal,reversal,reversal,0.898,0.8,-2.05,2.66,17.21,1.08,0,1,1,1,0,0,3,mixed
2024-12-26,PNCINFRA.NS,7.14,7-10%,2.09,-0.58,1.05,-0.41,flat,flat,flat,0.784,0.593,2.24,2.04,42.49,1.8,0,0,1,1,0,0,2,weak
